productid,date,saleprice
5325,6/17/05,68.43
9863,6/17/05,47.33
12810,6/17/05,292.06
16575,6/17/05,76.42
20266,6/17/05,284.13
20598,6/17/05,306.09
1426,6/18/05,233.54
1932,6/18/05,336.39
5289,6/18/05,72.21
5907,6/18/05,118.21
10503,6/18/05,52.67
10935,6/18/05,245.53
16778,6/18/05,192.07
17291,6/18/05,170.68
18563,6/18/05,153.6
23430,6/18/05,491.28
23585,6/18/05,64.75
1694,6/19/05,359.84
4585,6/19/05,75.03
6639,6/19/05,108.04
10516,6/19/05,141.25
11874,6/19/05,132.26
12619,6/19/05,135.5
13774,6/19/05,149.08
15428,6/19/05,150.68
15922,6/19/05,244.39
21084,6/19/05,45.67
22836,6/19/05,184.94
2414,6/20/05,255.79
3440,6/20/05,168.02
6843,6/20/05,122.26
10053,6/20/05,24.33
10795,6/20/05,30.92
11244,6/20/05,67.89
11869,6/20/05,152.86
12470,6/20/05,76.58
17655,6/20/05,236.45
18461,6/20/05,259.85
19203,6/20/05,53.27
21157,6/20/05,85.35
21441,6/20/05,137.39
24298,6/20/05,97.13
1369,6/21/05,108.11
1439,6/21/05,62.38
3359,6/21/05,219.73
4289,6/21/05,57.5
6541,6/21/05,336.38
6693,6/21/05,156.65
8351,6/21/05,196.01
16044,6/21/05,119.82
21914,6/21/05,25.33
23181,6/21/05,345.6
23969,6/21/05,165.59
24006,6/21/05,49.87
2449,6/22/05,73.73
3233,6/22/05,109.49
6059,6/22/05,341.99
7460,6/22/05,198.7
7534,6/22/05,485.4
8453,6/22/05,109.65
17381,6/22/05,164.92
17502,6/22/05,166.8
18387,6/22/05,130.65
20034,6/22/05,155.52
22837,6/22/05,148.96
576,6/23/05,89.15
1842,6/23/05,437.99
5300,6/23/05,151.68
5978,6/23/05,38.51
7156,6/23/05,156.3
7597,6/23/05,88.79
8187,6/23/05,89.53
8732,6/23/05,34.85
23223,6/23/05,74.05
23612,6/23/05,4.67
23879,6/23/05,49.29
25060,6/23/05,1860.63
204,6/24/05,12.45
1439,6/24/05,124.53
1693,6/24/05,359.68
3377,6/24/05,130.45
4003,6/24/05,456.62
4916,6/24/05,160.65
6066,6/24/05,219.53
7332,6/24/05,226.85
13555,6/24/05,32.49
18672,6/24/05,7.46
19613,6/24/05,63.11
24183,6/24/05,428.91
24688,6/24/05,275.47
705,6/25/05,77.49
913,6/25/05,251.54
2762,6/25/05,193.63
4848,6/25/05,40.58
6731,6/25/05,217.99
10114,6/25/05,105.88
13070,6/25/05,170.12
13302,6/25/05,185.4
14479,6/25/05,9.49
15012,6/25/05,119.71
15428,6/25/05,122.74
2754,6/26/05,125.57
5360,6/26/05,260.96
6963,6/26/05,188.29
8242,6/26/05,237.11
9149,6/26/05,154.76
11085,6/26/05,184.34
20816,6/26/05,263.73
21601,6/26/05,168.69
1845,6/27/05,26.04
4999,6/27/05,65.56
6601,6/27/05,267.89
7983,6/27/05,73.36
9858,6/27/05,39.16
12621,6/27/05,7.61
13771,6/27/05,221.16
16809,6/27/05,227.86
17651,6/27/05,316.33
20321,6/27/05,231.98
22181,6/27/05,411.9
24299,6/27/05,281.68
2723,6/28/05,396.39
4745,6/28/05,365.29
5402,6/28/05,9.01
6209,6/28/05,317.62
6638,6/28/05,83.28
8792,6/28/05,75.53
9214,6/28/05,196.84
10331,6/28/05,311.03
11027,6/28/05,97.61
13701,6/28/05,50.2
13894,6/28/05,155.85
15128,6/28/05,109.22
828,6/29/05,214.79
1826,6/29/05,452.18
2410,6/29/05,336.01
4708,6/29/05,62.15
4764,6/29/05,291.39
6735,6/29/05,191.48
8364,6/29/05,453.62
12291,6/29/05,46.19
14753,6/29/05,134.77
17962,6/29/05,142.44
19422,6/29/05,120.29
22766,6/29/05,221.87
23347,6/29/05,392.02
6,6/30/05,163.95
1242,6/30/05,2.52
2098,6/30/05,142.59
2755,6/30/05,181.76
2938,6/30/05,16.96
4845,6/30/05,44.05
6360,6/30/05,87.46
8960,6/30/05,195.56
10118,6/30/05,351.09
14034,6/30/05,493.97
821,7/1/05,115.89
3067,7/1/05,192.88
3558,7/1/05,10.95
6348,7/1/05,198.82
7034,7/1/05,107.11
15287,7/1/05,15.05
17340,7/1/05,370.58
20066,7/1/05,124.49
23827,7/1/05,6.87
23993,7/1/05,70.13
1303,7/2/05,369.18
2823,7/2/05,195.44
6140,7/2/05,28.94
8546,7/2/05,5.51
9824,7/2/05,31.98
11441,7/2/05,288.34
14134,7/2/05,127.52
16293,7/2/05,117.44
25056,7/2/05,6171.6
423,7/3/05,278.94
727,7/3/05,265.5
1257,7/3/05,77.06
6238,7/3/05,56.57
7736,7/3/05,215.8
10555,7/3/05,383.88
11758,7/3/05,23.39
12208,7/3/05,150.55
17370,7/3/05,46.42
17831,7/3/05,107.23
18542,7/3/05,322.59
20038,7/3/05,59.85
21261,7/3/05,76.91
23794,7/3/05,140.25
24593,7/3/05,220.03
24816,7/3/05,381.42
25192,7/3/05,6368.58
25195,7/3/05,4300.61
1099,7/4/05,480.17
1208,7/4/05,338.09
6463,7/4/05,208.09
7457,7/4/05,45.74
8215,7/4/05,298.06
11052,7/4/05,95.38
11642,7/4/05,163.76
13001,7/4/05,135
13092,7/4/05,43.62
15196,7/4/05,105.68
16169,7/4/05,94.98
19393,7/4/05,90.07
19952,7/4/05,84.44
21277,7/4/05,4.88
23734,7/4/05,339.05
2135,7/5/05,138.15
2318,7/5/05,334.89
3012,7/5/05,127.17
3977,7/5/05,19.15
4405,7/5/05,120.84
4484,7/5/05,167.88
5902,7/5/05,470.66
6267,7/5/05,81.07
9403,7/5/05,213.17
12417,7/5/05,33.29
19217,7/5/05,161.72
23927,7/5/05,317.84
554,7/6/05,200.74
1445,7/6/05,290.65
2049,7/6/05,181.89
4982,7/6/05,194.12
5893,7/6/05,185.69
7365,7/6/05,300.87
7378,7/6/05,129.84
7457,7/6/05,45.74
7784,7/6/05,245.55
9708,7/6/05,163.14
15411,7/6/05,97.34
17749,7/6/05,163.25
21686,7/6/05,7.75
22365,7/6/05,222.55
23961,7/6/05,239.92
225,7/7/05,138.97
1047,7/7/05,11.46
1156,7/7/05,83.94
6170,7/7/05,89.06
10170,7/7/05,263.14
10987,7/7/05,88.83
11154,7/7/05,134.41
12969,7/7/05,144.36
14187,7/7/05,77.9
17490,7/7/05,191.9
17713,7/7/05,205.11
18195,7/7/05,152.76
18324,7/7/05,338.48
19044,7/7/05,248.56
20988,7/7/05,328.57
24321,7/7/05,91.01
500,7/8/05,235.63
1640,7/8/05,189.51
3737,7/8/05,162.24
5079,7/8/05,222.76
10727,7/8/05,111.31
11132,7/8/05,258.42
11541,7/8/05,233.33
12401,7/8/05,66.66
14699,7/8/05,36.84
15554,7/8/05,151.44
15598,7/8/05,403.16
17881,7/8/05,206.49
20055,7/8/05,83.29
20602,7/8/05,472.1
1134,7/9/05,34.93
2784,7/9/05,264.23
3645,7/9/05,74.51
5895,7/9/05,93.1
5956,7/9/05,262.92
7944,7/9/05,73
9690,7/9/05,335.54
10677,7/9/05,189.47
11915,7/9/05,29.8
14332,7/9/05,265.51
15395,7/9/05,242.33
18893,7/9/05,308.5
19587,7/9/05,317.23
20298,7/9/05,125.23
23900,7/9/05,199.07
24042,7/9/05,174.09
1705,7/10/05,107.64
3848,7/10/05,62.06
5142,7/10/05,191.28
5277,7/10/05,54.4
5339,7/10/05,422.17
5399,7/10/05,274.06
5463,7/10/05,202.32
8839,7/10/05,94.35
10363,7/10/05,56.3
15874,7/10/05,483.86
17496,7/10/05,146.23
18307,7/10/05,450.04
21956,7/10/05,26.27
24855,7/10/05,334.64
24,7/11/05,238.02
1318,7/11/05,130.4
1481,7/11/05,89.67
1487,7/11/05,327.07
1698,7/11/05,62.09
4459,7/11/05,371.28
4978,7/11/05,487.58
5678,7/11/05,371.77
8265,7/11/05,352.05
9948,7/11/05,32.73
11568,7/11/05,69.11
17705,7/11/05,90.43
19635,7/11/05,105.37
21223,7/11/05,2.54
22010,7/11/05,143.19
25066,7/11/05,5089.51
640,7/12/05,164.79
1986,7/12/05,328.99
4272,7/12/05,291.98
6634,7/12/05,62.36
7087,7/12/05,261.79
10390,7/12/05,214.02
12679,7/12/05,237.95
14840,7/12/05,67.21
19712,7/12/05,20.71
21750,7/12/05,122.15
24065,7/12/05,8.83
503,7/13/05,347.89
3952,7/13/05,93.78
6340,7/13/05,442.43
7507,7/13/05,259.39
8816,7/13/05,45.77
10135,7/13/05,6.56
10781,7/13/05,175.47
11517,7/13/05,26.72
17452,7/13/05,42.37
18918,7/13/05,60.45
1220,7/14/05,72.99
2159,7/14/05,457.57
3748,7/14/05,198.24
4886,7/14/05,1.45
6989,7/14/05,189.38
8135,7/14/05,187.98
14440,7/14/05,127.16
14677,7/14/05,201.74
1140,7/15/05,113.92
5284,7/15/05,172.52
7286,7/15/05,93.93
7947,7/15/05,193.23
8634,7/15/05,327.24
13751,7/15/05,12.68
18943,7/15/05,271.89
20475,7/15/05,145.62
2534,7/16/05,274.43
4750,7/16/05,256.14
6758,7/16/05,82.29
6796,7/16/05,79.2
10114,7/16/05,76.77
13486,7/16/05,252.64
17281,7/16/05,113.24
19971,7/16/05,321.49
20055,7/16/05,81.07
20649,7/16/05,164.95
24484,7/16/05,90.53
25281,7/16/05,2356.53
3430,7/17/05,99.86
6455,7/17/05,130.77
7201,7/17/05,456.5
8510,7/17/05,29.22
9780,7/17/05,124.12
13214,7/17/05,167.97
13330,7/17/05,303.68
17391,7/17/05,21.18
23212,7/17/05,11.18
23727,7/17/05,39.21
1072,7/18/05,111.19
1378,7/18/05,480.42
2822,7/18/05,51.97
3766,7/18/05,278.6
5796,7/18/05,416.07
9289,7/18/05,164.88
10171,7/18/05,14.19
10523,7/18/05,251.19
11982,7/18/05,180.78
13398,7/18/05,25.36
13525,7/18/05,11.73
13661,7/18/05,137.22
15908,7/18/05,290.99
24583,7/18/05,336.35
1692,7/19/05,250.98
2876,7/19/05,168.49
5016,7/19/05,401.17
5731,7/19/05,217.5
6389,7/19/05,85.43
6560,7/19/05,117.83
6951,7/19/05,104.43
9522,7/19/05,7.06
13468,7/19/05,88.49
15593,7/19/05,236.31
17173,7/19/05,192.77
24478,7/19/05,60.72
1755,7/20/05,97.54
4550,7/20/05,128.51
4989,7/20/05,406.02
6582,7/20/05,206.26
6782,7/20/05,349.26
10036,7/20/05,165.88
12779,7/20/05,434.06
16301,7/20/05,192.95
16495,7/20/05,62.81
16663,7/20/05,237.77
16727,7/20/05,329.53
21429,7/20/05,209.74
21626,7/20/05,320.64
22505,7/20/05,54.56
23226,7/20/05,233.64
24740,7/20/05,99.68
25217,7/20/05,4551.72
89,7/21/05,333.48
1598,7/21/05,348.23
4104,7/21/05,289.21
5853,7/21/05,163.51
7380,7/21/05,66.78
7541,7/21/05,170.06
14251,7/21/05,33.91
15473,7/21/05,27.69
17453,7/21/05,270.34
21011,7/21/05,384.13
21198,7/21/05,138.88
21594,7/21/05,15.49
153,7/22/05,96.17
3290,7/22/05,126.93
5998,7/22/05,385.13
7160,7/22/05,92.77
13464,7/22/05,155.39
16057,7/22/05,53.42
16286,7/22/05,239.62
19738,7/22/05,17.05
2053,7/23/05,298.04
2082,7/23/05,237.64
6430,7/23/05,96.49
6921,7/23/05,106.01
7362,7/23/05,268.98
10095,7/23/05,168.32
10269,7/23/05,192.25
10434,7/23/05,286.07
15644,7/23/05,157.61
17301,7/23/05,4.66
18471,7/23/05,433.66
19896,7/23/05,152
23318,7/23/05,82.93
779,7/24/05,26.44
2235,7/24/05,104.32
4431,7/24/05,10.94
4615,7/24/05,409.11
6027,7/24/05,119.13
6684,7/24/05,129.83
8032,7/24/05,29.65
11311,7/24/05,332.58
12366,7/24/05,130.42
12653,7/24/05,115.38
14151,7/24/05,115.29
14193,7/24/05,138.5
15669,7/24/05,28.82
20919,7/24/05,313.27
23769,7/24/05,53.36
24580,7/24/05,290.77
1319,7/25/05,222.4
2002,7/25/05,237.7
3094,7/25/05,221.29
7673,7/25/05,57.57
10650,7/25/05,96.67
14162,7/25/05,70.49
16985,7/25/05,397
18287,7/25/05,262.46
22350,7/25/05,54.33
22603,7/25/05,210.54
22748,7/25/05,30.91
22901,7/25/05,175.94
23321,7/25/05,232.43
1595,7/26/05,372.53
4716,7/26/05,168.9
5657,7/26/05,173.48
7412,7/26/05,282.78
7413,7/26/05,53.62
14289,7/26/05,199.43
17094,7/26/05,207.73
17497,7/26/05,72.11
17782,7/26/05,181.38
18587,7/26/05,361.26
1223,7/27/05,52.76
6447,7/27/05,357.82
7293,7/27/05,103.14
7718,7/27/05,369.12
8730,7/27/05,80.58
8821,7/27/05,300.31
9530,7/27/05,274.1
12518,7/27/05,139.89
20939,7/27/05,331.83
1557,7/28/05,120.18
2623,7/28/05,35.18
3746,7/28/05,325.96
6466,7/28/05,138.84
8125,7/28/05,13.28
10991,7/28/05,20.63
11518,7/28/05,156.06
12869,7/28/05,214.36
13094,7/28/05,173.61
18180,7/28/05,334.61
18248,7/28/05,98.13
20055,7/28/05,85.22
20454,7/28/05,141.67
20992,7/28/05,166.7
21929,7/28/05,334.46
22620,7/28/05,5.02
113,7/29/05,8.8
408,7/29/05,198.74
2078,7/29/05,419.67
5557,7/29/05,135.3
10037,7/29/05,434.19
10170,7/29/05,285.29
10546,7/29/05,138.01
15099,7/29/05,172.26
17543,7/29/05,181.37
18667,7/29/05,52.22
20606,7/29/05,154.35
21205,7/29/05,188.52
23645,7/29/05,98.13
1214,7/30/05,338.86
1904,7/30/05,122.07
1992,7/30/05,106.42
2178,7/30/05,103.87
7001,7/30/05,290.33
7506,7/30/05,357.89
11483,7/30/05,196.47
11952,7/30/05,77.56
12216,7/30/05,99.86
13066,7/30/05,18.79
14680,7/30/05,262.34
16603,7/30/05,48.33
16771,7/30/05,39.53
21212,7/30/05,207.01
21887,7/30/05,319.21
495,7/31/05,212.56
1317,7/31/05,73.77
3196,7/31/05,142.99
5305,7/31/05,213.72
5371,7/31/05,293.29
5805,7/31/05,84.44
8121,7/31/05,17.37
10117,7/31/05,119.54
16601,7/31/05,4.42
19337,7/31/05,176.35
21645,7/31/05,273.62
21962,7/31/05,110.34
951,8/1/05,143.22
1581,8/1/05,148.46
2084,8/1/05,3.71
2867,8/1/05,145.31
5237,8/1/05,36.93
5409,8/1/05,197.28
6332,8/1/05,99.05
8707,8/1/05,215.1
15460,8/1/05,94.57
23683,8/1/05,410.65
24108,8/1/05,39.28
2174,8/2/05,200.81
7466,8/2/05,144.53
12406,8/2/05,42.35
14213,8/2/05,445.88
17702,8/2/05,146.33
1761,8/3/05,36.17
3211,8/3/05,273.94
5003,8/3/05,158.12
8400,8/3/05,137.14
11727,8/3/05,108.16
11968,8/3/05,53.24
12501,8/3/05,18.6
13811,8/3/05,255.6
15948,8/3/05,161.69
18350,8/3/05,305.89
19695,8/3/05,414.96
24069,8/3/05,181.22
1646,8/4/05,61.05
3351,8/4/05,4.42
6956,8/4/05,218.9
7812,8/4/05,113.72
8731,8/4/05,129.98
11246,8/4/05,84.42
12542,8/4/05,78.97
13638,8/4/05,104.56
15703,8/4/05,65.93
16799,8/4/05,86.05
18808,8/4/05,194.85
19405,8/4/05,231.7
22706,8/4/05,265.04
23516,8/4/05,356.57
994,8/5/05,147.66
1788,8/5/05,94.55
3624,8/5/05,70.48
3653,8/5/05,249.41
4856,8/5/05,218.61
9861,8/5/05,97.11
10302,8/5/05,153.34
10619,8/5/05,144.79
10661,8/5/05,408.65
12316,8/5/05,91.72
12855,8/5/05,30.06
17111,8/5/05,93.17
18933,8/5/05,180.97
20458,8/5/05,209.11
20649,8/5/05,175.94
22593,8/5/05,55.15
23695,8/5/05,189.01
23844,8/5/05,90.08
3181,8/6/05,153.63
3392,8/6/05,418.06
3862,8/6/05,454.43
4981,8/6/05,34.85
6276,8/6/05,37.32
8912,8/6/05,18.99
10620,8/6/05,27.17
11829,8/6/05,319.08
14342,8/6/05,61.64
18952,8/6/05,10.79
21428,8/6/05,73.22
24386,8/6/05,156.5
1416,8/7/05,296.31
3221,8/7/05,100.16
4084,8/7/05,160.56
4091,8/7/05,134.18
4608,8/7/05,53.41
5177,8/7/05,105.32
6866,8/7/05,84.23
9987,8/7/05,163.4
10328,8/7/05,1.02
12649,8/7/05,85.1
13182,8/7/05,85.49
14881,8/7/05,186.43
16149,8/7/05,336.11
20175,8/7/05,328.68
22242,8/7/05,102.49
23963,8/7/05,44.1
2223,8/8/05,450.82
2943,8/8/05,51.23
3365,8/8/05,432.69
5633,8/8/05,373.05
6794,8/8/05,36.34
8719,8/8/05,112.21
15665,8/8/05,394.81
17054,8/8/05,44.4
18037,8/8/05,146.82
20105,8/8/05,62.39
22956,8/8/05,168.54
23594,8/8/05,241.43
24832,8/8/05,277.63
25057,8/8/05,3119.09
1963,8/9/05,202.62
4303,8/9/05,83.91
10411,8/9/05,291.42
12987,8/9/05,279.46
16872,8/9/05,156.16
21063,8/9/05,321.39
25193,8/9/05,2551.77
1961,8/10/05,24.67
3309,8/10/05,320.92
4814,8/10/05,205.1
5282,8/10/05,101.26
8269,8/10/05,65.32
8930,8/10/05,124.35
12808,8/10/05,27.19
16029,8/10/05,1.29
20328,8/10/05,339.96
21044,8/10/05,156.65
21720,8/10/05,95
22321,8/10/05,49.35
22621,8/10/05,108.89
24658,8/10/05,59.02
321,8/11/05,222.06
3249,8/11/05,141.65
5600,8/11/05,242.08
6556,8/11/05,10.24
7657,8/11/05,167.53
9523,8/11/05,234.82
13067,8/11/05,128.79
14053,8/11/05,101.03
15506,8/11/05,139.82
15813,8/11/05,357.16
17534,8/11/05,62.18
20687,8/11/05,179.21
21214,8/11/05,30.35
22427,8/11/05,5.16
22792,8/11/05,344.46
1933,8/12/05,221.07
5005,8/12/05,248.62
5829,8/12/05,194.64
8977,8/12/05,222.19
12358,8/12/05,457.37
14413,8/12/05,275.79
20645,8/12/05,107.69
21824,8/12/05,250.15
22575,8/12/05,309.79
24068,8/12/05,69.53
24135,8/12/05,225.85
886,8/13/05,471.25
940,8/13/05,128.25
2176,8/13/05,51.34
3663,8/13/05,297.89
6275,8/13/05,17.42
6884,8/13/05,130.29
9051,8/13/05,120
9093,8/13/05,6.54
9492,8/13/05,208.71
10082,8/13/05,210.84
10181,8/13/05,80
10461,8/13/05,107.67
11265,8/13/05,197.49
11530,8/13/05,130.71
11610,8/13/05,68.49
16794,8/13/05,415.98
18050,8/13/05,354.56
18192,8/13/05,29.5
18538,8/13/05,338.94
20747,8/13/05,304.89
23065,8/13/05,110.17
25218,8/13/05,6388.78
1848,8/14/05,239.79
3427,8/14/05,19.57
5542,8/14/05,253.22
5649,8/14/05,123.91
6543,8/14/05,204.66
8776,8/14/05,249.62
9804,8/14/05,320.46
13789,8/14/05,92.15
19687,8/14/05,158.41
23715,8/14/05,49.3
836,8/15/05,16.76
2652,8/15/05,41.97
5056,8/15/05,407.69
6204,8/15/05,253.83
6614,8/15/05,131.2
8262,8/15/05,245.99
9909,8/15/05,112.69
10057,8/15/05,131.32
11813,8/15/05,183.11
12071,8/15/05,388.05
17776,8/15/05,1.68
19041,8/15/05,65.44
22997,8/15/05,370.2
2121,8/16/05,387.66
3875,8/16/05,299.24
3985,8/16/05,76.2
7368,8/16/05,3.14
8327,8/16/05,63.27
9972,8/16/05,148.81
10120,8/16/05,77.26
10705,8/16/05,46.32
15335,8/16/05,58.82
16861,8/16/05,168.91
17052,8/16/05,7.51
17096,8/16/05,200.89
17265,8/16/05,73.01
19900,8/16/05,175.64
23922,8/16/05,98.35
1599,8/17/05,252.41
3171,8/17/05,59.01
4097,8/17/05,0.79
4298,8/17/05,22.83
4450,8/17/05,249.36
5419,8/17/05,169.12
11692,8/17/05,12.07
14228,8/17/05,208.92
15208,8/17/05,136.65
20709,8/17/05,185.12
20967,8/17/05,404.78
22572,8/17/05,233.15
24255,8/17/05,428.5
24371,8/17/05,63.26
250,8/18/05,439.92
1361,8/18/05,60.63
5267,8/18/05,119.52
5412,8/18/05,350.64
6827,8/18/05,152.49
14752,8/18/05,90.01
23109,8/18/05,200.67
425,8/19/05,117.01
604,8/19/05,72.73
730,8/19/05,98.23
5163,8/19/05,195.73
6696,8/19/05,275.88
7220,8/19/05,260.95
7433,8/19/05,363.23
9494,8/19/05,192.12
10186,8/19/05,178.04
10415,8/19/05,329.01
11762,8/19/05,4.4
15296,8/19/05,10.51
17988,8/19/05,272.08
20444,8/19/05,205.86
22755,8/19/05,131.85
24918,8/19/05,36.98
202,8/20/05,166.02
1355,8/20/05,353.28
2308,8/20/05,30.36
2463,8/20/05,4.52
3571,8/20/05,240.04
3956,8/20/05,28.7
4323,8/20/05,192.24
6297,8/20/05,273.81
8345,8/20/05,168.5
11115,8/20/05,36.02
12387,8/20/05,264.3
12575,8/20/05,98.86
12731,8/20/05,353.03
13319,8/20/05,287.8
16180,8/20/05,241.16
20449,8/20/05,33.39
21929,8/20/05,417.56
23642,8/20/05,15.51
2592,8/21/05,333.28
3062,8/21/05,114.67
3220,8/21/05,14.87
3347,8/21/05,219.01
8103,8/21/05,419.76
10480,8/21/05,16.4
12646,8/21/05,167.84
13738,8/21/05,4.36
16837,8/21/05,70.69
17120,8/21/05,196.49
17585,8/21/05,232.08
22171,8/21/05,100.48
23752,8/21/05,342.44
24750,8/21/05,75.97
208,8/22/05,179.02
257,8/22/05,10.15
903,8/22/05,88.99
1075,8/22/05,128.38
7106,8/22/05,99.04
8350,8/22/05,462.51
8784,8/22/05,161.64
11683,8/22/05,137.52
15811,8/22/05,410.75
21132,8/22/05,293.52
24636,8/22/05,165.49
24852,8/22/05,267.78
25238,8/22/05,8087.59
199,8/23/05,163.35
1547,8/23/05,47.3
2807,8/23/05,75.1
3057,8/23/05,255.59
4610,8/23/05,219.05
4731,8/23/05,15.35
5074,8/23/05,77.17
5676,8/23/05,95.38
8881,8/23/05,140.15
10827,8/23/05,117.9
11618,8/23/05,181.34
11700,8/23/05,328.64
14136,8/23/05,18.04
17511,8/23/05,328.1
17713,8/23/05,205.11
17846,8/23/05,145.37
21572,8/23/05,142.22
24186,8/23/05,112.12
270,8/24/05,150.22
3156,8/24/05,437.64
3378,8/24/05,334.2
4942,8/24/05,190.3
7064,8/24/05,272.28
8511,8/24/05,171.29
9153,8/24/05,101.57
11175,8/24/05,244.5
11684,8/24/05,194.77
17679,8/24/05,86.98
19342,8/24/05,183.93
22394,8/24/05,247.12
1860,8/25/05,220.36
2253,8/25/05,15.84
2964,8/25/05,213.87
3858,8/25/05,304.28
4842,8/25/05,113.78
10232,8/25/05,156.59
11835,8/25/05,58.89
16307,8/25/05,148.61
18405,8/25/05,397.16
21347,8/25/05,104.66
23399,8/25/05,5.41
23789,8/25/05,31.76
202,8/26/05,223.94
4594,8/26/05,160.43
6652,8/26/05,383.32
7089,8/26/05,160.42
7122,8/26/05,316.7
7486,8/26/05,7.25
7512,8/26/05,238.73
8728,8/26/05,218.59
10997,8/26/05,361.87
12378,8/26/05,33.51
15073,8/26/05,263.9
24072,8/26/05,181.91
24575,8/26/05,68.56
98,8/27/05,162.6
1585,8/27/05,74.78
4821,8/27/05,50.38
8828,8/27/05,201.32
9837,8/27/05,297.74
13025,8/27/05,478.71
13087,8/27/05,171.48
15830,8/27/05,206.31
16525,8/27/05,141.25
22327,8/27/05,220.02
23108,8/27/05,70.65
2419,8/28/05,105.92
2533,8/28/05,226.04
7226,8/28/05,315.29
14489,8/28/05,112.34
17123,8/28/05,45.79
17455,8/28/05,335.62
19716,8/28/05,150.35
23278,8/28/05,105.74
1447,8/29/05,77.28
2703,8/29/05,72.1
2841,8/29/05,126.3
4561,8/29/05,39.4
6376,8/29/05,201.59
9059,8/29/05,151.27
11965,8/29/05,83.2
16959,8/29/05,336.32
18767,8/29/05,184.76
20911,8/29/05,101.68
21383,8/29/05,295.06
21750,8/29/05,182.04
22749,8/29/05,179.37
664,8/30/05,101.02
3435,8/30/05,266.88
3924,8/30/05,54.77
4377,8/30/05,128.09
6573,8/30/05,28.17
7936,8/30/05,55.95
9843,8/30/05,295.43
11216,8/30/05,482.04
14543,8/30/05,197.74
22727,8/30/05,325.14
744,8/31/05,383.96
2685,8/31/05,171.95
7093,8/31/05,347.44
7594,8/31/05,44.74
9169,8/31/05,416.79
10768,8/31/05,414.5
19613,8/31/05,68.59
23109,8/31/05,231.72
24255,8/31/05,357.68
4091,9/1/05,125.56
5398,9/1/05,338.09
6604,9/1/05,81.36
7064,9/1/05,323.17
9954,9/1/05,16.81
10827,9/1/05,115.59
20462,9/1/05,13.3
22649,9/1/05,93.65
23110,9/1/05,97.05
1756,9/2/05,276.52
4329,9/2/05,418.33
5008,9/2/05,286.37
5361,9/2/05,109.67
5434,9/2/05,7.96
6180,9/2/05,396.16
8354,9/2/05,94.94
13402,9/2/05,139.79
17577,9/2/05,379.71
17792,9/2/05,33.48
18855,9/2/05,95.73
23022,9/2/05,158.16
23303,9/2/05,26.75
1172,9/3/05,61.77
3207,9/3/05,210.89
3850,9/3/05,121.52
5191,9/3/05,105.91
11946,9/3/05,74.15
14599,9/3/05,18.69
16385,9/3/05,34.77
18337,9/3/05,141.49
19289,9/3/05,102.36
23348,9/3/05,322.21
655,9/4/05,80.12
748,9/4/05,112.09
1743,9/4/05,357.5
5850,9/4/05,407.1
10281,9/4/05,172.05
10320,9/4/05,393.38
13517,9/4/05,9.68
14738,9/4/05,29.62
15590,9/4/05,316.53
17587,9/4/05,181.96
18973,9/4/05,151.47
21138,9/4/05,148.09
23453,9/4/05,31.36
23986,9/4/05,72.47
23996,9/4/05,18.24
24600,9/4/05,105.11
954,9/5/05,357.64
1631,9/5/05,486.17
5826,9/5/05,21.13
6909,9/5/05,185.5
7582,9/5/05,470.6
8111,9/5/05,173.05
9049,9/5/05,264
10160,9/5/05,152.56
13441,9/5/05,94.49
14091,9/5/05,168.05
14491,9/5/05,422.08
14534,9/5/05,81.99
17930,9/5/05,264.23
19060,9/5/05,118.79
19169,9/5/05,248.78
20643,9/5/05,61.06
22963,9/5/05,232.95
23022,9/5/05,181.57
1188,9/6/05,132.86
1455,9/6/05,329.59
2206,9/6/05,151.57
6663,9/6/05,33.1
8501,9/6/05,273.19
10176,9/6/05,28.26
13020,9/6/05,157.17
14489,9/6/05,110.47
17749,9/6/05,222.76
24063,9/6/05,117.06
24965,9/6/05,181.74
446,9/7/05,96.12
567,9/7/05,29.17
746,9/7/05,44.22
2695,9/7/05,68.3
2794,9/7/05,206.86
3315,9/7/05,36.74
4684,9/7/05,38.12
4902,9/7/05,258.69
8299,9/7/05,93.94
15156,9/7/05,333.69
19960,9/7/05,52.94
1443,9/8/05,127.02
1558,9/8/05,100.67
2448,9/8/05,125.46
5111,9/8/05,53.78
5194,9/8/05,38.61
5425,9/8/05,2.76
6034,9/8/05,11.11
6341,9/8/05,251.74
10533,9/8/05,103.56
12029,9/8/05,112.69
12584,9/8/05,9.88
12609,9/8/05,32.16
12899,9/8/05,254.15
16193,9/8/05,62.48
22112,9/8/05,125.07
23136,9/8/05,277.98
23274,9/8/05,442.04
1762,9/9/05,147.34
2321,9/9/05,269.88
6893,9/9/05,459.01
7148,9/9/05,107.89
8937,9/9/05,155.27
10299,9/9/05,26.06
10641,9/9/05,424.31
13987,9/9/05,345.32
16169,9/9/05,122.38
16411,9/9/05,151.71
16851,9/9/05,136.17
17419,9/9/05,36.66
19754,9/9/05,356.19
21923,9/9/05,173.61
22287,9/9/05,69.9
2152,9/10/05,213.7
2596,9/10/05,106.55
2856,9/10/05,186.73
3786,9/10/05,33.51
5244,9/10/05,79.82
6508,9/10/05,6.94
8270,9/10/05,281.13
9245,9/10/05,345.02
17594,9/10/05,313.48
18518,9/10/05,272.58
19020,9/10/05,361.53
22153,9/10/05,305.5
1467,9/11/05,75.65
